TicketId,Type,SubType,Status,Date,Preprocessed_EmailBody,Preprocessed_Subject,Masked_CustomerID,Masked_AgreementID
196816,REQUEST,Others,Close,2018-02-05 00:00:00,dear concern refer to below mail please refund all my pf amount without further delay. waiting for the response immediately. kind,fw: re:[ticketid:rf999999]fw: monthly installment due reminder on your loan - loannumber,12021809,0
196821,QUERY,CHANGEOFROI,Close,2018-02-04 11:35:00,this is m. malleshwar rao loan a/c no: - loannumber have taken house mortgage loan as fixed rate of interest of 99.99 is there any option change to floating rate of interest. reason for asking change over of rate of interest other banks are offering me low rate of interest format of rate,revision of loan,12004149,0
196831,QUERY,CHANGEOFROI,Close,2018-02-04 15:35:00,"hi for the reply. can you please advise why there is an amount for switch of roi, basically this is from changes from rbi on interest rates on 99-feb-9999, at 9:99 pm, < EmailID > < EmailID > wrote: 
 dear customer,",re: [ticketid:rf999999] ticket created- 999999 - loannumber,12002167,0
196844,REQUEST,Others,Close,2018-02-05 00:00:00,"respected sir pls remove my following both office address from your records as office shiffted to other place and my icici lombard policy return back mumbai district tuberculosis control soc. 9 st floor, bawalawadi compound , muncipal office bldg dr.b ambedkar road , opp voltas house, chinchpokali, mumbai - 999999 or district tuberculosis centre 9 rd floor , kherwadi maternity home muncipal dispensary, kherwadi ram mandir road kherwadi - bandra east , mumbai 999999 all further correspondance send to my residence address loan account number - loannumber shamsunder b desai 999, bipin smruti chs , bldg.no 9 pratiksha nagar , sion opp karmveer b school sion , mumbai -999999 kindly do the needful n",pls remove my following both office address from your records as office shiffted to other place and my icici lombard policy return back,12018503,0
196930,QUERY,CHANGEOFROI,Close,2018-02-05 11:45:00,respected mam i m really in a shock.. my mothly installment u have sent me email and 99999 .. i have already given u checque of 99999 for my rate of interest reduction to 9% which email u have sent me.. my emi loan installment is the same.. there is no change in my loan installment..plz give me clerification.. also after my cheque is cleared.. i havent received my new statement of loan installment as per 9% rate of installment.. plz reply urjently..,,12015016,0
196942,QUERY,CHANGEOFROI,Close,2018-02-05 11:55:00,to day from my ac 99999rs has been reduced from my bank ac.. it should be 99999rs as per your new rate of interest . n email sent previously as per new rate of interest on 99-99-99 .. i m really in shock and unhappy with your service n system... plz rectify your mistake on urjent basis.. las 9 loan installment ie on 9-9-9999 and 9-9-9999 u have deducted 99999rs as i have received email on 99-99-9999 that my new lap loan installment is 99999rs.. then y the old amount 99999rs has reduced from my bank ac.. plz refund my extra amount charged in my bank ac.. there is no reply from your side n no phone calls also n i have already left my name and contact number in answering machine.. there is no phone call from your side .. i have already paid 99999rs cheque for my new rate of interest ie 9% for my emi loan installment reduction. still the old amount has been reduced from my bank ac on 9-9-9999 and as 9-9-9999 i m also sending u attachment of your email sent for my new revised loan installment.. kindly refund my extra amount charged back in my bank ac. plz reply on urjent basis plz check the attachment,,12015016,0
196971,REQUEST,NO LIEN LETTER REQUIRED,Close,2018-02-05 12:35:00,"dear sir, we have closed this loan 99.99.9999. please let me know when can i collect the noc for the same.",loan number loannumber,12004359,0
196973,REQUEST,REPAYMENT SCHEDULE,Close,2018-02-05 12:35:00,"sir, please send me soa & prepayment schedule of loan a/c no. 99999 from start to till date --",pre payment schedule,12007913,0
197042,REQUEST,FINAL IT CERTIFICATE NONHL,Close,2018-02-05 14:25:00,"hi, i didn't receive interest certificate yet. on mon, feb 9, 9999 at 9:99 pm, < EmailID > wrote: 
 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.",re: [ticketid:rf999999]need interest certificate for loan no loannumber,12011232,0
197073,QUERY,CHANGEOFROI,Close,2018-02-05 15:20:00,"to, edelweiss retail finance limited (pune). dear sir, i have taken a loan of rs. 99 lacks in edelweiss retail finance limited . account number: lpunlapooooo99999. i took this loan last year for the mortgage loan. we inform to you that our monthly installment of rs. 99999 on the loan loannumber is deposited in new bank accounts. i would also give to you 9 cheques for your finance compo. you are deposited cheque for amt of .rs. 999/- in new bank account . (against pdc swap charges) so why aru you deposited emi in old bank accounts. please next installment is send to the new bank account . respond to my statement. kindly do the needful.",re: change of address (bank),12009388,0
197086,REQUEST,PREPAYEMICHNG,Close,2018-02-05 15:45:00,any update on below,re: monthly installment due reminder on your loan - loannumber,12004431,0
197133,REQUEST,Others,Close,2018-02-05 16:50:00,"respected sir/madam, 
 my
self deepak shridhar saigaonkar. my home loan account number is loannumber 
lone amount value is 99, 99,999.99 & disbursement date was 99/99/9999. 
 i
already online apply for pradhan mantri awas yojana & my application assessment
number is loannumber , as per instruction provided on site for further
documentation kindly contact with bank or hfc. 
 so i request
you kindly provide the relevant document & helping for further procedure.",documents of pradhan mantri awas yojana,12020597,0
197216,REQUEST,LISTOFDOCS,Close,2018-02-06 00:00:00,dear sir kindly send the lod for the loan account number loannumber,lod for the loan account no loannumber,12016713,0
197245,REQUEST,FORECLOSURE,Close,2018-02-06 00:00:00,note: attached -- original message -- loan - loannumber,fw: loan - loannumber,12002999,0
197246,QUERY,CHANGEOFROI,Close,2018-02-06 00:00:00,"fyi. 
 regards, 
kishore kumar d.e. 
9999999999 
 < EmailID > 
 dear
customer, 
 greetings
from edelweiss. 
 as an
esteemed customer and with to your request on the reduction of roi, we
would like to reconsider the roi for your loan. 
 
we are offering you a roi of 9% with rs. 9999/-
consolidated switch fee (including taxes). 
 please convey your confirmation for the said
roi & charges if it is agreeable to you. 
 the
mode of payment would be by way of cheque or demand draft. the cheque / dd is
to be drawn favouring edelweiss housing finance limited. 
 you
can also visit our office to make the payment anytime between 99a.m to 9.99p.m
monday to friday. 
 assuring
of our",fwd: re:re: [ticketid:rf999999] ticket created- 999999 - home loan enquiry,12015751,0
197249,REQUEST,FINAL IT CERTIFICATE,Close,2018-02-06 07:10:00,"sir, i require my home lone statement for the financial year 9999-99 for income taxes purpose. you are requested to issue the same. your geeta kumari home loan a/c no. loannumber",r/o home loan statement,12002807,0
197253,REQUEST,FINAL IT CERTIFICATE,Close,2018-02-06 08:35:00,"sir, you are requested to issue interest certificate for the financial year 9999-99r/o my home loan. on feb 9, 9999 9:99 am, ""sp singh"" < EmailID > wrote: sir, i require my home lone statement for the financial year 9999-99 for income taxes purpose. you are requested to issue the same. your geeta kumari home loan a/c no. loannumber",re: r/o home loan statement,12002807,0
197293,REQUEST,COPYOFORIGDOCS,Close,2018-02-06 10:31:00,"dear sir / madam as i had taken a home loan from edelweiss housing finance limited bearing account no. lmumohl999999999. as per conversation and accepted by your executive that at the time of alteration of share certificate you will give me share certificate for alteration. as you are aware that on share certificate there is only vivek ullal name is mentioned who is the ex owner of the flat. being a owner of the flat no. 9, the society have to update the share certificate in my name mr. amit mahendra chavaria and vaishali amit chavaria. as your executive mr. ambesh already committed that at the time of alter you will give the share certificate for alteration and i will return you the same after share issued in my name. please give me the share certificate so that i can put my name in the share certificate and become a legal member of the society. kindly do the needful",share certificate require for change of name (loan a/c no. lmumohl999999999),12017748,0
197368,REQUEST,FORECLOSURE,Close,2018-02-06 12:10:00,"sir, i am having a home loan account bearing no. loannumber and loannumber . i
 request you to kindly provide me the balance outstanding loan amount in
 both the loan accounts and list of documents submitted by me at the time of 
availing the loan.",request for statement of account and list of documents,12004074,0
197418,REQUEST,SOA,Close,2018-02-06 13:41:00,": hi team, please advise the outstanding amount for this loan account. aji",re: loan number loannumber,12001982,0
197450,REQUEST,FORECLOSURE,Close,2018-02-06 14:21:00,"i am not interested for 9.99% rate. because i received sanction letter from hdfc at 9.99% rate. kindly issue me foreclosure letter to me. i want to take disbursement today. please forward foreclosure immediately. sarvesh kumar mishra mob 9999999999 hello on 99 feb 9999 9:99 pm, < EmailID > wrote: 
 
 
 dear customer, 
 
 greetings from
edelweiss. 
 
 sir, as an esteemed customer and with to your request on
the roi, we would like to reconsider the roi for your loan. 
 
 your present roi is 9.99% for loan account number loannumber so , we are offering you a roi
of 9.99% for the loan with rs 9,999/- switch fee (plus applicable
tax). 
 
 cheque favouring will be edelweiss
housing finance limited . 
 
 
 
 
 
 
 
 switch fee 
 
 
 
 9,999.99 
 
 
 
 
 applicable tax
 99.99% 
 
 
 999.99 
 
 
 
 
 total fee amount 
 
 
 
 9,99 9.99 
 
 
 
 
 
 
 
 office address : 
sachin sail 
edelweiss retail finance ltd., 
tower 9 wing b kohinoor city, 
ground floor,kirol road kurla west, 
mumbai 999999. 
 
 the revised statement will be sent post
clearance of the said cheque","re:re:[ticketid:rf999999] ticket created- 999999 - foreclosure , it certificate",12016363,0
197453,REQUEST,FORECLOSURE,Close,2018-02-06 14:21:00,i sarvesh mishra request to you that i would like to transfer my loan no. .. loannumber ......to some other financial institution because of you are charging 9.99..% and other institution offering 9.99% only. so kindly provide fore closer letter to me as soon as possible.,re: foreclosure,12016363,0
197503,REQUEST,REPAYMENT SCHEDULE,Close,2018-02-06 15:36:00,"dear sir, kindly provide us the latest repayment schedule , the details given below. loan a/c no. loannumber loan a/c no. loannumber loan a/c no. loannumber we needed for our audit purpose. kindly do the needful & oblige.",fwd: repayment schedule,12001082,0
197516,QUERY,CHANGEOFROI,Close,2018-02-06 16:01:00,"dear sir/madam 
interest for loan account number : loannumber is 9.99% 
request you to make it as per floating interest rate 9.99% 
 
mahesh bhavsar",,12012373,11247304
197523,REQUEST,PROVISIONAL IT CERTIFICATE NONHL,Close,2018-02-06 16:11:00,dear sir / madam we had taken a home loan from edelweisse. my loan number is lpnsth9999999999 from pune - senapati bapat road office kindly issue me a provisional tax certificate mentioning seperately the principal amt & interest amt paid by me during the financial year 9999-9999 as it is required for my income tax return purpose with,requirement for provisional tax certificate,12012676,11247573
197592,QUERY,CHANGEOFROI,Close,2018-02-07 00:00:00,"hello,
 
 
 
 as discussed with your executive today i would like to pay for revised roi as 9.99% the switch fee will be paid by me rs 9999/- as mentioned. overall i would like reduce my loan tenure for the same. you can provide account number for fund transfer. once
 new rate applied then you need to send statements. 
 
 
 let me know in case of any questions.",re: [ticketid:rf999999] ticket created- 999999 - others,12001860,0
197663,REQUEST,FORECLOSURE,Close,2018-02-07 00:00:00,"dear sir madam please sen statmentment as per mail of ca nikam ofloan ac no-9999 & 9999 lengare mahananda 
 
 
 
 requirements 
 dear sir, we need edelweiss loan statements containing bifurcation of principle amount + interest amount along with closing balances from 9st april 9999 till the closure of installments.",fw: requirements-loan ac no-9999 & 9999,12001183,0
197712,QUERY,CHANGEOFROI,Close,2018-02-07 10:25:00,"dear all concerned 
 
 pls note all documents has been signed after approval for top up on 99.99.9999 for above subject loan. 
 
 as discussed with mr gaurav, it has been confirmed to us that the funds (top up) will be disbursed in your account within one or two days
 
 but still now it has not been disbursed in our account. 
 
 it is the only way of your work style with the customer who is payjng every installment in time since last two years.
 
 pls advise us how much tenure has been effected in my previous loan. 
 
 awaiting your reply for next date and how much more period we hv to wait for disbursement in my account alongwith effect of tenure
 
 in my previous loan with you.",re: request for reduce rate of interst on loan - loannumber,12009624,11241902
197740,REQUEST,COPYOFORIGDOCS,Close,2018-02-07 11:00:00,dear please provide account details where in charges to be deposited for copy of property papers.,re: [ticketid:rf999999] ticket created- 999999 - for loan account no loannumber,12020241,0
197759,REQUEST,FORECLOSURE,Close,2018-02-07 11:25:00,"dear mr. dauria, when should i come to collect the documents as i have done paid full loan amount rs.9999999/- 99.99.9999. you promised to send the message as soon as my cheque for the amount got cleared. cheque got cleared on 99.99.9999. but no message from you even though 99 days have lapsed. please atleast reply to this mail promptly.",re: re:[ticketid:rf999999] ticket created- 999999 - preclosure of property loan.,12004820,0
197795,REQUEST,Others,Close,2018-02-07 12:15:00,why havent the loan been closed please reply. yesterday got a call from your branch the dd below as submitted have been lost by your people.,urgent,12015022,0
197873,REQUEST,PROVISIONAL IT CERTIFICATE NONHL,Close,2018-02-07 14:30:00,"respected sir/ madam i would like to inform you that please issue my account no

 loan number loannumber 
 provisional certificate for income tax purpose. kindly issue the same as early as possible",provisional certificate of my account no loan number loannumber for the year 9999-99,12012676,11247573
197882,REQUEST,FORECLOSURE,Close,2018-02-07 14:40:00,"dear sir/madam, i had taken a loan against property which i had repaid on 99nd february, 9999. i was communicated that i would be returned my original documents in 99 - 99 days of repayment. its not been done yet. it is the highest priority that the documents are returned to us by today eod. for any further delay, i would have to take action against edelweiss home finance for the delay caused. please update me by when can i come and collect the original documents. also please find attached the receipt of my repayment","re: re: [ticketid:rf999999] ticket created- 999999 - foreclosure , repayment schedule",12008228,0
197891,REQUEST,FORECLOSURE,Close,2018-02-07 15:00:00,"dear sir, we would like to early repay to foreclose our full loan having a/c number loannumber . please also give original list of documents. please give us full process of same.",foreclosure of loan number loannumber,12003206,11225694
197897,COMPLAINT,COMPLAINT,Close,2018-02-07 15:10:00,"dear mr. nileshkumar jain 
 
 i am escalating after to many follow up with
mr. pritom des of bangalore koramangala branch as he is not responding now 
 
 to start with i had processed the application in
month of oct99 and later in nov99 mr. pritom had confirmed on loan been formally approved but he informed me to get rectification
deed done and later in dec'99 i had to discuss with edelweiss lawyer and paid rs. 9999/- for the same 
 
 i was in process to find the previous seller and
surprisingly the loan was disbursed on 99th dec99 for which i informed prithom des and he confirmed to hold the emi until i would provide required documents
but i had to end pay 9 emi without even receiving loan amount 
 
 and now pritom is informing that my sale deed
is not valid as there should be 9 different sale deed now blam games starts as lawyer is blaming edelweiss team and edelweiss team blaming lawyer 
 
 my queries are 
 9. why my application has been processed if
document was wrong 
 9. why was it disbursed without even receiving
the documents and without even informing me 
 9. why is that now they have coming up that
lawyer has wrongly prepared the legal scrutiny report 
 9. why they there is no response on next action 
 
 it clearly finds that there was no process been
followed on the document scrutiny and i had to pay rs.9999/- in addition to processing fee as franklin charges and lawyer fee of rs.9999/- for rectification deed draft 
 
 hope i get some response after this escalation
 
 
 
 with",loan a/c no- loannumber need help,12020411,0
197912,QUERY,CHANGEOFROI,Close,2018-02-07 15:35:00,"dear sir / madam i have loan no. loannumber which is going smoothly, but i will request you to please recalculate my rate of interest. regard ravi",recalculate retail loan rate of interest,12008138,0
197931,REQUEST,Others,Close,2018-02-07 16:00:00,"dear sir, please find attachment i have sent to you form no. 99(a) -- pacolls products nr. voltamptransformers, jambua road, makarpura, vadodara-999999. gujarat. india. ph: 9999-9999999, 9999999 ( telex ) customer care mobile ( 99 x 9) : +99 99999 99999 visit us at: www.pacolls.com e-mail: EmailID please visit us at: www.pacolls.com",form no 99(a) pacolls products,12009815,0
197945,QUERY,CHANGEOFROI,Close,2018-02-07 16:15:00,"hi, i am being charged 99% interest on my home loan loannumber . i would like to know the procedure to apply for the loan transfer to other bank. please help",interest rate for my loan number loannumber,12001704,0
197995,REQUEST,UPDATECONTACTDET,Close,2018-02-08 00:00:00,"dear jay, there is no attachment in your mail. request you to check & resend the mail with attachment.",re: documents of pradhan mantri awas yojana,12020597,0
198014,REQUEST,SOA,Close,2018-02-08 00:00:00,"respected branch manager kindly find the attachment to the trail mail mail and release the following at the earliest. we have been asking for this since a long time now 9. lod of our loan accounts and 9. balance outstanding amount of the same kindly issue the same urgently on mon, jan 99, 9999 at 9:99 pm, tejnaksh healthcare < EmailID > wrote: dear sir, kindly find attached file 
 --",re: regarding outstanding loan statement till date edelwiess,12012561,0
198026,REQUEST,Others,Close,2018-02-08 00:00:00,"anil jaysukhbhai gadhiya 
 my loan subsidy yojna form current status",fwd: EmailID,12010340,0
198029,REQUEST,Others,Close,2018-02-08 00:10:00,"pls send me the my home loan subsidy process. ... on 9 jan 9999 99:99 pm, < EmailID > wrote: dear",re: welcome kit for loan a/c no- loannumber,12020550,0
198044,REQUEST,FORECLOSURE,Close,2018-02-08 09:35:00,"dear sir/madam, we are running loan against property from your organization bearing loan account number: loannumber we would like to foreclose (pre-closure) the loan. we are very happy with your services but at this time, we have to pre-close the loan. please be informed that we are doing loan pre-closure from our own sources (internal accruals) and there is no takeover (balance transfer) from any bank/nbfc. hence, we request to please issue foreclousre letter asap of lan: loannumber . looking forward your assistance at the earliest.",loan a/c number loannumber -pls. issue foreclosure letter asap,12002110,0
198137,REQUEST,EMI NOT BANKED,Close,2018-02-08 12:15:00,"to the zonal manager/branch manager/central division pnb chennai dear sir, sub: ecs mandate from icici and edelweiss is not honored even though i am maintaining sufficient balance in my savings account from 9st of february 9999 to till date. i am maintaining sb a/c: 9999999999999999 with pnb, linghai chetty street
branch, parrys chennai . every month, on 9th the following ecs will be debitted in my account: a. icici : rs.999999/-. b. icici : rs.99999/- c. icici : rs.9999/-. d. edelweiss: rs.99999/-. e. edelweiss: rs.99999/-. as on today, i am maintaining sufficient balance for all my emis with your savings account. out of five emis , only one emi of rs.99999/- was credited on 9th february 9999 by edelweiss. rest of the four emis through ecs was not cleared. but today, i got a call from my lender icici stating that ecs for the month february is yet to be credited and it will attract penalty for me now and my credit rating will go down due to this default. i was surprised becasue of this.. inspite of maintaining adequate balance in my account, i was penalized due to internal server issue of punjab national bank is creating penalty and credit rating issue to customer of pnb is not acceptable to me. i am attaching my account statement from 9.9.9999 to till date for your reference which is clearly exhibiting my true intention to discharge my obligation to my lenders. kindly understand the issue and give your urgent attention to clear this ecs on top most priority through your central banking norms. i request your urgent clearance .",re: fw: fixed deposit - principle amount yet to be credited to sb account- fd account no: 9999999r99999999,12009832,0
198199,REQUEST,SOA,Close,2018-02-08 13:35:00,dear team documents needed for closure : 9 . pre closure letter 9. loan a/c statement for the last 9 yr. 9. documents held with please provide me above listed docs earliest....,ref no : loan number loannumber,12003497,0
198205,REQUEST,EMI NOT BANKED,Close,2018-02-08 13:40:00,"dear sir, this is to inform you that my monthly instalment of rs. 99999 on the loan loannumber was due on 99-feb-99 but it has not been deducted on the given date. i request you to kindly consider the matter. &",emi not deducted,12020250,0
198377,REQUEST,REPAYMENT SCHEDULE,Close,2018-02-09 00:00:00,,re: [external] repaysch : loan number loannumber,12011753,0
198474,REQUEST,DISBURSEMENT BREAK UP REQUIRED,Close,2018-02-09 11:30:00,this is regarding my loan account no . loannumber in which loan of 9.99 crore was sanctioned on 99/99/9999 and was supposed to be disbursed on 99/99/9999 but you disbursed this loan amount on 9/9/9999. but the first emi was debitted from my account on 9/9/9999 according to the repayment schedule based on the disbursal on 99/99/9999. i have not used this money during the period 99/99/9999 to 9/9/9999 but i have paid the interest for this period which is a part of emi. so please refund me the interest for the period from 99/99/9999 to 9/9/9999.,,12020926,0
198487,QUERY,CHANGEOFROI,Close,2018-02-09 11:51:00,"dear sir this is
in continuation of our previous communication on the captioned subject. we
implore as under :- 9. 
 the present roi for loan no. loannumber and
 loannumber is 99.99% and you are offering roi of 99.99% with
switch fees of 9.99% of loan outstanding (plus applicable taxes) is not
acceptable to us. we are chasing with you since long time for reducing
rate of interest but not heard positive reply from your side. 9. 
 we are not satisfied with your services. we applied
for home loan but not getting any update from your side. 9. 
 we don't want to continue above said loans. you are
requested to send us closure letter of both loans. rakesh
arora 
 
 < EmailID > 
 
 
 
 
 
 dear customer, greetings from
edelweiss. sir, this is the",fwd: reduce rate of interest,12012570,0
198490,QUERY,CHANGEOFROI,Close,2018-02-09 11:56:00,"dear sir this is
in continuation of our previous communication on the captioned subject. we
implore as under :- 9. 
 the present roi for loan no. loannumber and
 loannumber is 99.99% and you are offering roi of 99.99% with
switch fees of 9.99% of loan outstanding (plus applicable taxes) is not
acceptable to us. we are chasing with you since long time for reducing
rate of interest but not heard positive reply from your side. 9. 
 we are not satisfied with your services. we applied
for home loan but not getting any update from your side. 9. 
 we don't want to continue above said loans. you are
requested to send us closure letter of both loans. rakesh
arora 
 
 < EmailID > 
 
 
 
 
 
 dear customer, greetings from
edelweiss. sir, this is the",fwd: reduce rate of interest,12012570,0
198507,QUERY,EMI TO BE DEBITED,Close,2018-02-09 12:11:00,"dear team,& ashish, we have paid the loan emi in the registered bank as per details mentioned : bank kotak mahindra bank ac no - 999999999999 date 99 feb 9999 internet neft debit neft/999999999999/edelweiss retail finance ltd amount 9,99,999.99 (999999.99 + 999) requesting you to kindly account for the same & confirm acknowledgement by email &",re: monthly installment due reminder on your loan - loannumber,12007158,0
198571,QUERY,CHANGEOFROI,Close,2018-02-09 14:06:00,"dear edelweiss, 
 i mr a srinivas rao customer of edelweiss housing finance kindly request you to consider for reduction in the rate of interest to 9.9 % (current roi is 99% for my loan)as per the existing market rates. 
 other banks are offering me 9.9% on balance transfer. 
 kindly consider this request so that i can continue loan with your bank and i have plan to take top up amount also provided if you are offering 9.9 % 
 kindly confirm asap.my details are as below 
 name a srinivas rao 
lan : loannumber 
year of loan : 9999",request for home loan interest rate reduction,12010237,11245707
198629,REQUEST,SOA,Close,2018-02-09 15:41:00,"dear sir, i kindly request yourself to send me the breakup of interest and principal amount of the emi for the balance tenure please do the needful and oblige re:[ticketid:rf999999] ticket created- 999999 - staement dear customer, ref no : loan number loannumber",re: [ticketid:rf999999] ticket created- 999999 - staement,12007975,0
198636,REQUEST,REPAYMENT SCHEDULE,Close,2018-02-09 15:51:00,"sir, i want to repay my balance loan by march end , kindly let me know the amount to be paid by me against balance loan after deducting march instalment. kindly revert back at the earliest. pradnya gharat admn. officer account / it co-ordinator do. iii (999999) , borivali ph. no. 999 99999999 cin : u99999wb9999goi999999 
 national insurance company limited - visit us at www.nationalinsuranceindia.nic.co.in 
********************************************************************************************
corporate identity number (cin): u99999wb9999goi999999
********************************************************************************************
this email and all contents are subject to the following",loannumber - my loan a/c. pradnya gharat,12005707,11231900
198710,REQUEST,SOA,Close,2018-02-12 00:00:00,"dear sir, ref: usha distributors pvt ltd - agreement no. loannumber reg: january 9999 installment with reference to above, we have made cash payment to your collection department team mr.bhushan vidhwan for our january 9999 installment as under: total emi : rs.99999/- 9) rs: 99,999 on 99.99.9999 & 9) rs. 99,999 on 99.99.9999. this is for your information. with",usha distributors pvt ltd - agreement no. loannumber,12001187,0
198761,REQUEST,FORECLOSURE,Close,2018-02-10 09:25:00,please verify and do the needful,bank statement for foreclosure,12012769,0
198789,REQUEST,REPAYMENT SCHEDULE,Close,2018-02-10 12:50:00,"dear sir, i zuber shaikh loan a/c loannumber and lnsklap999999999 requesting for repayment statement and list of document.",requesting for repayment statement,12011873,0
198819,REQUEST,SOA,Close,2018-02-10 15:00:00,still the date we are not getting any reply..................,re: [ticketid:rf999999] ticket created- 999999 - required loan details,12004675,0
198843,REQUEST,FORECLOSURE,Close,2018-02-12 00:00:00,"dear sir, i am suresh randive im using our finance service . my loan account no :- loannumber i already inform u through mail dated 9th feb that i want to closed my loan account. plz send me the foreclosure amount of my loan immediately. i request u that plz process immediately asap. regard's suresh loannumber",loan foreclosure request for loan account no :- loannumber,12001955,0
198935,REQUEST,COPYOFORIGDOCS,Close,2018-02-12 10:54:00,"dear sir / mam, i under signed mr. sheetalkumar phalke- mumbai like to inform you that i want pradhan mantri awas yojanabenefit in my home loan. regarding this i am write mail to edelweiss housing finance service mail but i not getting any communication from your end. only following mail i received from your end. please give help to get benefit ofpradhan mantri awas yojanabenefit in my home loan. home loan details: borrower name : mr. sheetalkumar anil phalke account no - loannumber . please do the needful forregularize my home loan emi.",fw: [ticketid:rf999999]documents for pradhan mantri awas yojana,12019816,0
198972,REQUEST,COPYOFORIGDOCS,Close,2018-02-12 11:45:00,"dear sir/mam 
 i
r. mayilvaganan residing at below address have your
company for home loan . i have mod my home loan on sep -9999 i need mod document . pls do needfull. 
 
 
 
 
 
 
 
 
 hfc 
 
 
 ehfl 
 
 
 99999 
 
 
 loannumber 
 
 
 r
 mayilvaganan 
 
 
 99-sep-9999 
 
 
 999999 
 
 
 i 
 
 
 pdc 
 
 
 citi bank 
 
 
 
 
 regrads mayilvaganan r 9999999999 door no 99/99 erukkancheri high road gnd road, srinivasa perumal koil street chennai - 999999",mod copy d c no : loannumber r mayilvaganan,12009518,0
198976,QUERY,CHANGEOFROI,Close,2018-02-12 11:45:00,"dear sir / madam, as you know the rate of interest of govt. bank as well as the private financial has cut the rate of interest. when i approched the saraswat bank co.op they are ready to give me the",subject :- reduction of rate of interest,12010423,0
199010,REQUEST,FORECLOSURE,Close,2018-02-12 12:10:00,"dear sir/madam,
 
 
 this is with reference to the above said subject here i request you to provide the letter for list of original documents of my property in your custody against my housing loan bearing loan a/c. no. loannumber . 
 
 
 &",request for letter for list of original documents,12012949,0
199057,REQUEST,SOA,Close,2018-02-12 13:10:00,"geetesh arvind 
 rf shared services 
 dir: 
 +99 (99) 9999 9999 
 
 .",statement req,12002286,11223149
199089,REQUEST,FORECLOSURE,Close,2018-02-12 14:00:00,"dear all, as you are aware that the said 9 loans were closed by me in march 9999 and as such there is no dues pending from my side but still currently on today's date i.e. 99th may 9999 the loans are shown active and pending in my cibil report. i am attaching herewith the screen shots of the same. please do the needful by updating the same in my cibil.","re: [ticketid:rf999999]foreclosure , listofdocs",12002215,0
199124,QUERY,TDSREIMBRELATED,Close,2018-02-12 15:00:00,we are attaching our request letter alongwith tds certificate of rs.9999/-. you are requested to kindly refund the amount as early as possible. &,loan a/c no. loannumber - refund of tds of rs.9999/-,12002355,0
199183,REQUEST,Others,Close,2018-02-12 16:00:00,"hi, 
 
 i have been calling the below number since morning, there is no response. do you have any other number. 
 
 hyderabad +99 99 9999 9999","re: re:[ticketid:rf999999] ticket created- 999999 - repayment schedule , updatedet , it certificate",12022337,0
199206,REQUEST,FORECLOSURE,Close,2018-02-12 16:25:00,"hello selvaraj, please transfer back the swapping charges collected from me 9999 rs.","re: re:[ticketid:rf999999] ticket created- 999999 - foreclosure , soa",12002803,0
199216,QUERY,CHANGEOFROI,Close,2018-02-12 16:35:00,"one star 
 
 on wednesday 99 april 9999 99:99 pm, 
 EmailID wrote: 
 
 
 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.","re: [ticketid:rf999999]changeofroi , soa , prepaychng",12003606,0
199227,REQUEST,SOA,Close,2018-02-12 16:45:00,shreeman ji mai sanjeev shukla mera lon accounts .loan number loannumber hai jisme aap bank statements mai likha hai 9.99 % likha hai lekin hamare hisab se 99.99 pad raha hai kripaya karke sudharne ka kast kare sanjeev k. shukla mo.no.9999999999,fw: statementofaccount : loan number loannumber,12014458,0
199241,REQUEST,SOA,Close,2018-02-13 00:00:00,"we need a running balance statement. your response doesnt resolve my query with regard to tds adjustment and all. 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.",re: re:[ticketid:rf999999]required: bank statement,12021423,0
199263,REQUEST,FORECLOSURE,Close,2018-02-13 00:00:00,"pl reply 
 
 
 for manav gems / jay shree impex
 jatin chaklasiya / akshay goti 
 9999999999 
 
 
 
 
 
 
 
 
 
 repaid of loan, ac no. loannumber 9 
 
 
 
 
 dear sir 
 we m/s. jay shree impex wish to repaid loan, kindly inform the early closure procedure. 
 loanac no. loannumber 9 
 
 
 
 
 
 for manav gems / jay shree impex
 jatin chaklasiya / akshay goti 
 9999999999","fw: repaid of loan, ac no. loannumber 9",12006121,0
199297,REQUEST,LISTOFDOCS,Close,2018-02-13 00:00:00,dear sir please provide us lod and statement of a/c,lod & statement of a/c,12012226,11246336
199302,REQUEST,REPAYMENT SCHEDULE,Close,2018-02-13 00:00:00,"sir, for your prompt reply. i need the new repayment schedule list which will be effective after the repayment of 99,99,999.99 the tenure is reduced you. for any query please call us on +99 99999 99999 mr. piyush s vora.",loan account code: - loannumber,12015957,0
199334,REQUEST,SOA,Close,2018-02-13 00:00:00,ref no : loan number loannumber as per soa you have issued cheque on 99st of october 9999. but i have recd the same on 99th of november 9999. now you have charged me interest of extra 99 days. herewith i am requesting you to reimbursed the difference of interest amount as soon as possible. the same request i have made earlier towards mr. arun tiwary and he is also mail for the waver of interest for extra 99 days. kindly do the needful and oblige. &,loan account no. lmumohl999999999,12019088,0
